QR,GJH,0,123,3.0039,"(CLOSED) GRETNA BRANCH (LONGTOWN SIDINGS)",HRJ1,TRUE
QR,GMC,39.1247,124,40.0321,"BREDBURY GMC SDG - WOODLEY JN (GLAZEBROOK-GODLEY LINE)(G3)",HRJ5,TRUE
QR,GSG,0,125,0.0806,"GRESTY LANE NO 1 - SALOP GOODS JN (SALOP LINES)",HRJ4,TRUE
QR,GSW,115,126,116.0308,"KILMARNOCK GBK JN - GRETNA JN (G&SW LINE)",HRJ1,TRUE
QR,HAJ,0.1164,127,12.1341,"ARDWICK JN - LM/ER BDY (DUNFORD BRIDGE)(MCR-SHEFFIELD LINE)(PART CLO.)(M9)",HRJ5,TRUE
QR,HBL,0,128,1.0661,"HEST BANK JN - BARE LANE JN",HRJ1,TRUE
QR,HCN,0.0356,129,0.1586,"HARTFORD CLC JN - HARTFORD JN",HRJ4,TRUE
QR,HEG,21.1502,130,22.0228,"HARTFORD EAST JN - HARTFORD NTH JN",HRJ4,TRUE
QR,HGC,2.0759,131,2.1383,"HAZEL GROVE E JN - HAZEL GROVE HIGH LEVEL JN (HAZEL GROVE CHORD)",HRJ5,TRUE
QR,HHJ,0.0037,132,8.149,"HOOTON JN - HELSBY JN (HOOTON - HELSBY LINE)(H21)",HRJ4,TRUE
QR,HNO,0.0629,133,1.0946,"HARTFORD NORTH JN - OAKLEIGH SIDING",HRJ4,TRUE
QR,HNS,-0.017,134,4.153,"HEATON NORRIS JN - GUIDE BR STN JN (HEATON NORRIS-GUIDE BRIDGE LINE)(H11)",HRJ5,TRUE
QR,HOB2,-0.001,135,0.12,"HAYDOCK BRANCH JN - ASHTON IN MAKERFIELD (ST HELENS BCH)(S4)",HRJ4,TRUE
QR,HOK,0,246,0.0869,"HORROCKSFORD BRANCH",HRJ1,TRUE
QR,HOT,0,136,0.1759,"HORWICH BRANCH",HRJ5,TRUE
QR,HWG,0.0246,137,0.0629,"HARTFORD WEST JN - HARTFORD NTH JN",HRJ4,TRUE
QR,HXS1,0.004,138,6.0252,"L'POOL CENT - HUNTS CROSS W JN (MERSEY RLY/LINK/CLC)(M43/LINK/C30)",HRJ4,TRUE
QR,HXS2,34.1611,139,37.0277,"SANDHILLS JN - L'POOL CENT (PEMBERTON-L'POOL/LINK/MERSEY RLY)(P4/G20/M43)",HRJ4,TRUE
QR,HXS3,1.0909,140,18.0775,"SANDHILLS JN - SOUTHPORT (L'POOL - SOUTHPORT LINE)(L22)",HRJ4,TRUE
QR,IMG,0,141,0.1328,"BAMFURLONG SDGS JN - INCE MOSS JN (BAMFURLONG SIDINGS CURVE)(B109)",HRJ4,TRUE
