"ELR_ZONE","ELR","ELR_SYSID","ELR_STARTMILES","End Mileage","ELR_DESCRIPTION","ELR_SUBZONE","ELR_DRNMOD","ELR_STATUS"," ELR_INCLUDE","ELR_SMA","ELR_ELECTRIFICATION"
"QR","SCR","1621","22.0607","24.1320","SPEKE JN - GARSTON DOCKS (SPEKE & GARSTON LINE)(S26)(PART SIDINGS)","HRJ4","","","false","",""
"QR","SCT1","3355","0.0303","5.0396","BOOTLE BCH JN - CANADA DOCK GOODS (BOOTLE BCH)(PART CLOSED)(B43)","HRJ4","","","false","",""
"QR","SCT2","3357","4.1075","5.1266","ATLANTIC DOCK JN - ALEXANDRA DOCK GOODS (MDHC BDY)(BOOTLE EXTN LINE)(B44)","HRJ4","","","false","",""
"QR","SDJ2","2433","10.0130","18.1203","TIMPERLEY JN - DITTON NO 1 JN (TIMPERLEY CURVE/T & G LINES)(PT CLO)(T28/T7)","HRJ4","","","false","",""
"QR","SFO","6477","0.0000","0.0382","STANSFIELD HALL FORK LINE","HRJ1","","","false","",""
"QR","SHS1","3354","6.0088","7.0361","SUTTON OAK JN - ST HELENS STN JN (ST HELENS LINE LMS)(S3)","HRJ4","","","false","",""
"QR","SIL","1664","0.0692","0.1006","PARADISE JN - DERBY SQUARE JN (STOCK INTERCHANGE LINE)(MERSEY RLY)(M43)","HRJ4","","","false","",""
"QR","SJC","6864","0.0017","9.0990","WENNINGTON - CARNFORTH FURNESS & MIDLAND JUNCTION","HRJ1","","","false","",""
"QR","SJD","1103","-0.0046","0.0766","SKELTON JN - DEANSGATE JN (SKELTON BCH) (S95)","HRJ5","","","false","",""
"QR","SJO1","3347","33.0311","34.1663","WALTON JN - SANDHILLS JN (PEMBERTON - LIVERPOOL LINE)(P4)","HRJ4","","","false","",""
"QR","SJO2","3349","3.0448","12.0327","WALTON JN - ORMSKIRK (WALTON JN-PRESTON LINE)(W5)","HRJ4","","","false","",""
"QR","SKW1","6318","230.0001","249.0968","SKIPTON - WENNINGTON JCN","HRJ1","","","false","",""
"QR","SMA","1690","1.0210","1.1260","SOUTH MANCHESTER AIRPORT (LINK)","HRJ5","","","false","",""
"QR","SNJ","1704","-0.0150","8.1460","SANDBACH NORTH JN - NORTHWICH SOUTH JN - NORTHWICH WEST JN","HRJ4","","","false","",""
"QR","SRD","3342","7.1492","12.1276","GERARDS BRIDGE JN - RAINFORD JN (ST HELENS-RAINFORD LINE)(PART CLO)(S5)","HRJ4","","","false","",""
"QR","STY","1819","-0.0704","9.1044","WILMSLOW JN - SLADE LANE JN (STYAL LINE)(WILMSLOW-LEVENSHULME BCH)(W28)","HRJ5","","","false","",""
"QR","SYC","1836","-0.0116","2.1320","SHREWSBURY CREWE JN - CREWE STH JN","HRJ4","","","false","",""
"QR","TPS1","3338","0.0000","31.0967","TRAFFORD PARK JN - MSC SIDINGS (SDGS ONLY) (M53)","HRJ5","","","false","",""
"QR","TPS2","3339","0.0284","31.1470","BRIDGEWATER JN - METROPOLITAN VICKERS SDGS (SDGS ONLY) (B105)","HRJ5","","","false","",""
"QR","TPS3","3337","31.0455","31.1473","TRAFFORD PARK JCN - TRAFFORD PARK WEST JCN","HRJ5","","","false","",""
"QR","TTA1","7198","168.0839","181.0002","CHINLEY N JN - REDDISH JN (ROWSLEY-NEW MILLS/ROMILEY JN-REDDISH JN)(R14/H7)","HRJ5","","","false","",""
"QR","TTA2","3336","42.1700","46.0771","REDDISH JN - ASHBURYS E JN (REDDISH BCH)(R4)","HRJ5","","","false","",""
"QR","UCJ","3329","-0.0002","1.0438","CARLISLE UPPERBY BR JN - CALDEW JN (THROUGH GOODS LINES)","HRJ1","","","false","",""
"QR","ULR","3327","0.0000","0.0775","CARLISLE UPPERBY JN - LONDON RD JN (THROUGH SDG)","HRJ1","","","false","",""
"QR","WAR","2738","277.0601","277.1232","APPLEBY NTH JN - APPLEBY WEST JN","HRJ1","","","false","",""
"QR","WBS1","2010","1.1305","14.1588","WINDSOR BRIDGE JN - CROW NEST JN (PENDLETON-HINDLEY LINE)(P6)","HRJ5","","","false","",""
"QR","WBS2","3324","14.1399","18.0267","CROW NEST JN - WIGAN WALLGATE JN (LOSTOCK-PEMBERTON LINE)(L30)","HRJ5","","","false","",""
"QR","WBS3","2012","18.0048","35.0602","WIGAN WALLGATE JN - SOUTHPORT (VIA MEOLS COP)(W26/B79/A3/S22)","HRJ4","","","false","",""
"QR","WCM1","6133","-0.0001","12.0660","W.C.M.L.(CARLISLE - ELR CHANGE LAW JN)","HRJ1","","","false","",""
"QR","WDB3","6136","0.0180","11.0000","BIDSTON DEE JN - DEE MARSH W JN (NORTH WALES-LIVERPOOL RLY)(N16)","HRJ4","","","false","",""
"QR","WEE","6435","185.0767","187.0230","WINWICK JN - EARLESTOWN E JN (WALTON JN-EARLESTOWN LINE)(W4)","HRJ4","","","false","",""
"QR","WJK","2125","29.0902","33.0349","KIRKBY - WALTON JN (PEMBERTON-LIVERPOOL LINE)(P4)","HRJ4","","","false","",""
"QR","WJL1","3157","174.0540","182.1472","WEAVER JN - DITTON NO 1 JN (RUNCORN BCH)(R23)","HRJ4","","","false","",""
"QR","WJL2","3159","182.1472","186.1579","DITTON NO 1 JN - SPEKE JN (TIMPERLEY-GARSTON LINE)(T7)","HRJ4","","","false","",""
"QR","WJL3","3160","186.1579","191.1726","SPEKE JN - EDGE HILL JN (SPEKE-EDGE HILL LINE)(S25)","HRJ4","","","false","",""
"QR","WJL4","3162","191.1722","193.1162","EDGE HILL JN - LIVERPOOL LIME STREET(L,POOL - MANCR EXCH LINE)(L18)","HRJ4","","","false","",""
"QR","WJP1","1102","27.0302","40.1183","GLAZEBROOK E JN - WOODLEY JN (GLAZEBROOK-GODLEY LINE)(PART CLOSED)(G3)","HRJ5","","","false","",""
"QR","WKL1","3307","18.0084","19.1063","WIGAN WALLGATE JN - PEMBERTON JN (LOSTOCK-PEMBERTON LINE)(L30)","HRJ4","","","false","",""
"QR","WKL2","6140","19.0185","29.0902","PEMBERTON JN - KIRKBY (PEMBERTON-LIVERPOOL LINE)(P4)","HRJ4","","","false","",""
"QR","WMO","0","0.0000","1.0080","WAVERTREE JN - DOWNHILL CARR SDGS/LNER CATTLE STN (SIDINGS ONLY)(W47)","HRJ4","","","false","",""
"QR","WOA1","2514","0.0000","0.1486","ARPLEY JN - WALTON OLD JN (WALTON/ARPLEY BCH)(W3)","HRJ4","","","false","",""
"QR","WOA2","3242","0.0000","0.1396","GRIDIRON S JN - GRIDIRON N JN (ARPLEY SDGS LINE)(A49)","HRJ4","","","false","",""
"QR","WOA3","3243","0.0000","0.0495","GRIDIRON FEEDING JN - WARRINGTON S JN (ARPLEY FEEDING LINE)(?)","HRJ4","","","false","",""
"QR","WOA4","0","0.0000","0.0076","ARPLEY HOLDING SIDINGS","HRJ4","","","false","",""
"QR","WPS","2516","14.0881","20.1320","POULTON NO 3 - WYRE POWER STATION","HRJ1","","","false","",""
"QR","WSJ2","6615","202.1321","212.0238","STAFFORD RD JN - SALTNEY JN","HRJ4","","","false","",""
