QT,SOB1,0,113,0.1483,"CHIPPENHAM JN - FORMER SNAILWELL JN",HTJ8,TRUE
QT,SOB2,1.1221,114,12.0719,"FORMER SNAILWELL JN - ELY DOCK JN (SOHAM BRANCH)",HTJ8,TRUE
QT,SOL,35.0594,115,36.0374,"SOUTH LYNN BRANCH",HTJ8,TRUE
QT,SSL,0,116,0.0286,"SEVEN SISTERS LOOP",HTJ8,TRUE
QT,SSV,20.0484,117,41.0924,"SHENFIELD - SOUTHEND VICTORIA",HTJ6,TRUE
QT,STB,53.03,118,53.1672,"ST BOTOLPHS BRANCH",HTJ7,TRUE
QT,STM,4.1093,119,5.1675,"STRATFORD TEMPLE MILLS YARD",HTJ8,TRUE
QT,SUD,46.1003,120,58.0792,"SUDBURY BRANCH",HTJ7,TRUE
QT,TAH1,2.0929,121,5.1606,"JUNCTION RD JN - SOUTH TOTTENHAM EAST JN",HTJ6,TRUE
QT,TAH2,5.1606,122,11.1738,"SOUTH TOTTENHAM E JN TO WOODGRANGE PARK JN",HTJ6,TRUE
QT,TAH3,11.1738,123,13.0924,"WOODGRANGE PARK JN TO BARKING TILBURY LINE JN",HTJ6,TRUE
QT,TAH4,13.028,124,13.1364,"BARKING STN JUCNTION / PLATFORM ONE",HTJ6,TRUE
QT,TEN,0,125,0.0735,"STANSTED EAST TO NORTH LOOP",HTJ8,TRUE
QT,TFC,0,126,1,"THORNTON FIELDS CARRIAGE SIDINGS (OPEN SIDINGS)",HTJ6,TRUE
QT,TFN,0,127,1,"TRIMLEY TO FELIXSTOWE NORTH BOUNDARY",HTJ7,TRUE
QT,THG,123.139,128,124.0206,"THORPE GOODS",HTJ7,TRUE
QT,THN,26.0902,129,30.0924,"THAMESHAVEN BRANCH",HTJ6,TRUE
QT,TIR,22.0132,130,22.099,"TILBURY WEST JN TO TILBURY RIVERSIDE",HTJ6,TRUE
QT,TLA,33.1194,131,37.002,"STANSTED AIRPORT LINK (THIRD LONDON AIRPORT)",HTJ8,TRUE
