10308504,WCM1,19.003,QL,1341,19.003,2100,..,MAP,NY,319900.7,575153.7,"OB 72 ON B725 LANGLANDS ROAD",HLJ4,O,FALSE,,,,LS,,,-,30,10308504,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
10308609,WCM1,18.0005,QL,1341,18.0005,1100,..,MAP,NY,321507.8,575153.9,"UB 67 NEAR LAND FARM",HLJ4,O,FALSE,,,,RS,,,-,30,10308609,05-May-22,QL01_AOHARE1,NRQL,,,X,
10308717,WCM1,17.0161,QL,1341,17.0161,1100,..,MAP,NY,322446.3,574087,"OB 61 EAGLESFIELD ON B722",HLJ4,O,FALSE,,,,RS,,,-,30,10308717,15-Nov-21,QL01_JWIGGIN1,NRQL,,,X,
10308971,WCM1,15.0055,QL,1341,15.0055,1100,"Not Given",MAP,NY,324858.8,572046.6,"UB 48 MERKLAND OFF B7076",HLJ4,O,FALSE,,,,RS,,,-,30,10308971,18-Nov-22,QL01_AOHARE1,NRQL,,,X,
10309011,WCM1,15.0742,QL,1341,15.0742,1100,..,MAP,NY,324411.5,572487.8,"OB 50 WYSEBY TOWN OFF B7076",HLJ4,O,FALSE,,,,RS,,,-,30,10309011,15-Nov-21,QL01_JWIGGIN1,NRQL,,,X,
10309184,WCM1,13.0024,QL,1341,13.0024,1100,"FORMER KIRKPATRICK",MAV,NY,327508.7,570425.1,"FORMER KIRKPATRICK STATION",HLJ4,O,FALSE,,,,RS,,,-,30,10309184,20-Dec-23,QL01_AOHARE1,NRQL,,,X,
10309293,WCK,159.0075,QL,3232,159.0075,3400,..,MAP,ND,332563.5,952320.6,"OB 363 CHURCH <u/c road off B874>",HLJ2,O,FALSE,,,,LS,,,,302,10309293,10-Feb-22,QL01_JWIGGIN1,NRQL,,,X,
10309474,WCK,147.166,QL,3232,147.166,3400,..,MAP,ND,316604.2,959384,"OB 344, A882 THURSO - WATTEN RD",HLJ2,O,FALSE,,,,RS,,,,302,10309474,10-Feb-22,QL01_JWIGGIN1,NRQL,,,X,
10310208,WCK,91.1258,QL,3232,91.1258,3400,..,MAP,NC,290869.6,905875.3,"OB 224 DALCHALM <off A9 road>",HLJ2,O,FALSE,,,,LS,,,,302,10310208,10-Feb-22,QL01_JWIGGIN1,NRQL,,,X,
10312057,WCK,86.017,QL,3232,86.017,3400,..,MAP,NC,284712.2,901210,"UB 216 DUNROBIN MAINS <off A9 road>",HLJ2,O,FALSE,,,,LS,,,,302,10312057,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
10312108,WCK,82.022,QL,3232,82.022,3400,"Not given",MAP,NH,279174,898337,"BADDAN LC <OFF A9 ROAD>",HLJ2,O,FALSE,,,,RS,,,,302,10312108,25-Jun-19,QL01_JLOW,NRQL,,,X,
10312250,WCK,72.0244,QL,3232,72.0244,3400,..,MAP,NC,265528,904333.3,"UB 183 GREAT SHEEP ROAD <off A839>",HLJ2,O,FALSE,,,,LS,,,,302,10312250,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
10312535,WCK,58.008,QL,3232,58.008,3400,..,MAP,NH,259900,890676.2,"ARDGAY <NORTH OF OB 140>",HLJ2,O,FALSE,,,,RS,,,,302,10312535,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
10314744,WCK,22.0337,QL,3231,22.0337,3400,..,MAP,NH,258825.8,862741.6,"ARDULLIE <OFF A9 ROAD>",HLJ2,O,FALSE,,,,LS,,,,302,10314744,10-Feb-22,QL01_JWIGGIN1,NRQL,,,X,
10314962,WCK,8.1401,QL,3229,8.1401,3400,..,MAP,NH,254017,845924.8,"WESTER LOVAT <u/c road off B9164>",HLJ2,X,FALSE,,,,LS,,,,302,10314962,31-May-23,QL01_JWIGGIN1,NRQL,,,X,
10315175,TSS,0.0164,QL,3531,0.0164,3400,"Not Given",MAV,NS,258011,663207,"DARNLEY STREET, POLLOKSHIELDS",HLJ5,,FALSE,,,,LS,,,,229,10315175,31-May-23,ST01_KTOFT,NRQL,,,X,
10315415,SYE,9.1065,QL,3588,9.1065,1100,..,MAV,NS,273681.4,664237.8,"A725 SUNNYSIDE, COATBRIDGE",HLJ4,O,FALSE,,,,LS,,,"No Info Board",249,10315415,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
10315472,SYE,9.0526,QL,3588,9.0526,3100,..,MAV,NS,273364.4,664613.7,"STOBCROSS ST, COATBRIDGE",HLJ5,O,FALSE,,,,RS,,,-,249,10315472,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
10315565,SUB2,6.0563,QL,1325,6.0563,9999,"Not Given",MAP,NT,330734,672126,"UB 26 CRANNES, NIDDRIE",HLJ3,,FALSE,,,,,,,,16,10315565,31-May-23,ST01_KTOFT,NRQL,,,X,
