"ELR_ZONE","ELR","ELR_SYSID","ELR_STARTMILES","End Mileage","ELR_DESCRIPTION","ELR_SUBZONE","ELR_DRNMOD","ELR_STATUS"," ELR_INCLUDE","ELR_SMA","ELR_ELECTRIFICATION"
"QL","ECN4","3611","17.1210","33.0572","EAST COAST NORTH (ST VIGEANS COM - KINNABER COM)","HLJ2","","","false","",""
"QL","ECN5","5384","203.0240","241.0176","EAST COAST NORTH (KINNABER COM - ABERDEEN STATION)","HLJ2","","","false","",""
"QL","EGM1","3914","0.0000","44.1724","EDINBURGH & GLASGOW MAIN (QUEEN STREET STN - HAYMARKET WEST JN.)","HLJ3","","","false","",""
"QL","EGM2","5683","44.1628","46.0000","EDINBURGH & GLASGOW MAIN (HAYMARKET WEST JN. - COM HAYMARKET STATION)","HLJ3","","","false","",""
"QL","EGM3","6570","0.0316","1.0462","EDINBURGH & GLASGOW MAIN (WAVERLEY STN LIMITS - COM HAYMARKET STATION)","HLJ3","","","false","",""
"QL","EGM4","5370","-0.0039","0.0316","EDINBURGH & GLASGOW MAIN (EDINBURGH WAVERLEY STATION LIMITS)","HLJ3","","","false","",""
"QL","EGS1","5696","-0.0154","3.1423","UDDINGSTON JN - MIDCALDER JN (UDDINGSTON JN - COM MOSSEND EAST JN)","HLJ4","","","false","",""
"QL","EGS2","5697","0.0880","23.0565","UDDINGSTON JN - MIDCALDER JN (COM MOSSEND EAST JN - MIDCALDER JN)","HLJ4","","","false","",""
"QL","EKE","5703","-0.0282","7.1399","BUSBY JN - EAST KILBRIDE STN","HLJ5","","","false","",""
"QL","GBK","5365","1.0424","23.0935","MUIRHOUSE SOUTH JN - KILMARNOCK GB&K JN (GB&K LINE)","HLJ4","","","false","",""
"QL","GGE","5710","-0.0126","0.0854","GORGIE JN - HAYMARKET WEST JN","HLJ3","","","false","",""
"QL","GHE","5711","95.1386","97.0132","GARTSHERRIE SOUTH JN - GARTCOSH JN","HLJ5","","","false","",""
"QL","GHL","6848","-0.0312","0.1318","GREENHILL UPPER JN - GREENHILL LOWER JN","HLJ3","","","false","",""
"QL","GIF1","5717","0.0000","0.0414","GIFFEN BCH. (LUGTON - C.O.M. BARRHILL JCN)","HLJ4","","","false","",""
"QL","GIF2","5716","0.0000","2.1540","GIFFEN BCH. (C.O.M. BARRHILL JCN. - C.O.M. GIFFEN JCN)","HLJ4","","","false","",""
"QL","GIF3","5715","0.0000","0.1738","GIFFEN BCH. (C.O.M. GIFFEN JCN. - C.O.M. KILBIRNIE JCN.)","HLJ4","","","false","",""
"QL","GIF4","5714","0.0000","0.0509","GIFFEN BCH. (C.O.M. KILBIRNIE JCN. - GIFFEN BRB BDY.)","HLJ4","","","false","",""
"QL","GIR","5718","61.1234","61.1485","GIRVAN JN - GIRVAN FREIGHT DEPOT (SIDING)","HLJ4","","","false","",""
"QL","GMH","5721","-0.0056","3.0974","GRANGEMOUTH JN - GRANGEMOUTH BRB/FPA BDY","HLJ3","","","false","",""
"QL","GNE","5722","7.1612","8.0946","GUNNIE YARD - COATBRIDGE SUNNYSIDE JN","HLJ5","","","false","",""
"QL","GNN","5723","-0.0001","0.0303","GREENBURN JUNCTION - GREENBURN OPENCAST MINE","HLJ4","","","false","",""
"QL","GOU1","5724","5.0220","6.1166","WALLNEUK JN - GOUROCK STN (WALLNEUK JN - COM STONYBRAE)","HLJ4","","","false","",""
"QL","GOU2","5366","107.1513","126.1222","WALLNEUK JN - GOUROCK STN (COM STONYBRAE - GOUROCK)","HLJ4","","","false","",""
"QL","GSW","1063","33.0961","115.0000","KILMARNOCK GBK JN - GRETNA JN (G&SW LINE)","HLJ4","","","false","",""
"QL","GUD","0","0.0000","0.0814","ABERDEEN SOUTH JCN TO GUILD ST. BRB/AHT BOUNDARY","HLJ2","","","false","",""
"QL","HGL1","5382","150.1342","158.0845","HIGHLAND LINE    PERTH SOUTH JN - STANLEY JN","HLJ2","","","false","",""
"QL","HGL2","5386","7.0037","118.0032","HIGHLAND LINE   STANLEY JN - INVERNESS STN","HLJ2","","","false","",""
"QL","HIL","5755","0.0000","0.1401","SHEWALTON MOSS GF - HILLHOUSE QUARRY","HLJ4","","","false","",""
"QL","HMN1","5756","-0.0022","1.0968","HAMILTON CIRCLE (MOTHERWELL JN - COM FORMER ROSS JN.)","HLJ4","","","false","",""
"QL","HMN2","5757","-0.0003","6.1342","HAMILTON CIRCLE (NEWTON,HAMILTON JN. - COM FORMER ROSS JN)","HLJ4","","","false","",""
"QL","HST","5760","0.0090","2.0811","HIGH STREET JN - SHIELDS JN (CITY & UNION LINE)","HLJ5","","","false","",""
"QL","HUN","5761","0.0000","0.0149","HUNTERSTON LOW LEVEL BRANCH","HLJ4","","","false","",""
"QL","HYD","3949","-0.0020","0.0417","HYNDLAND NORTH JN.- HYNDLAND WEST JN.","HLJ5","","","false","",""
"QL","IGE","5762","0.0000","0.0726","INVERKEITHING EAST JN - INVERKEITHING NORTH JN","HLJ3","","","false","",""
"QL","INS","0","0.0000","0.0793","INVERNESS HBR BCH JN - INVERNESS HBR BRB / IHT BDY","HLJ2","","","false","",""
"QL","JVN","0","89.0300","91.0066","MERRY STREET BRB/BSC BDY - MOSSEND SOUTH JN (FOR UDDINGSTON)","HLJ4","","","false","",""
"QL","JWT","5763","121.1639","122.1231","LADYBURN JN - BRB/CPA BDY JAMES WATT DOCK","HLJ5","","","false","",""
"QL","KCH1","5764","43.1134","48.1606","ANNBANK JN - KILLOCH COLLIERY BRB/NCB BDY (ANNBANK JN - COM EX DRONGAN JN)","HLJ4","","","false","",""
"QL","KCH2","5765","0.0000","2.1250","ANNBANK JN  - KILLOCH COLLIERY BRB/NCB BDY (COM EX DRONGAN JN-BRB/BSC BDY)","HLJ4","","","false","",""
"QL","KHL","5766","95.1689","100.1664","NEWTON WEST JN - CATHCART WEST JN","HLJ4","","","false","",""
"QL","KNE1","6194","-0.0001","14.0315","CLACKMANNAN - KINCARDINE JN - ELBOWEND JN","HLJ3","","","false","",""
"QL","KNE2","6149","14.0308","15.0851","ELBOWEND JN - CHARLESTOWN JN","HLJ3","","","false","",""
"QL","KSH","5772","54.0000","56.0350","BANK JN - KNOCKSHINNOCH WASHERY","HLJ4","","","false","",""
"QL","KYL","5773","0.0432","63.1414","DINGWALL JN - KYLE OF LOCHALSH STN","HLJ2","","","false","",""
"QL","LFS1","5784","101.0027","101.0380","LARKFIELD JN FOR MUIRHOUSE-MUIRHOUSE S.JN (LARKFIELD JN-COM EX LANGSIDE JN)","HLJ5","","","false","",""
"QL","LFS2","5783","0.1342","1.0424","LARKFIELD JN FOR MUIRHOUSE-MUIRHOUSE S.JN (COM EX LANGSIDE J-MUIRHOUSE S.J)","HLJ5","","","false","",""
"QL","LGS1","5787","25.1423","30.0981","KILWINNING JN - LARGS (KILWINNING JN - HOLM JN).","HLJ4","","","false","",""
"QL","LGS2","5368","30.0978","42.0133","KILWINNING JN - LARGS (HOLM JN - LARGS)","HLJ4","","","false","",""
"QL","LHS1","5790","-0.0431","2.1338","PORTOBELLO JN FOR LEITH SOUTH -LEITH SOUTH","HLJ3","","","false","",""
"QL","LNK","6647","-0.0055","2.0896","LANARK JN - LANARK STATION","HLJ4","","","false","",""
"QL","LNR","6766","-0.0001","0.1309","LONDON ROAD BRANCH (CONNECTION WITH UP ARGYLE LINE- E.O.L. 0M1390Y)","HLJ5","","","false","",""
"QL","LRK","5364","0.0000","2.1757","HAUGHHEAD JCN TO LARKHALL","HLJ4","","","false","",""
"QL","LYE","6502","0.0402","0.0973","SMITHY LYE THROUGH SIDING","HLJ5","","","false","",""
"QL","MAX","5792","0.0541","3.0132","DUMFRIES STN JN - ICI DRUNGANS SIDINGS","HLJ4","","","false","",""
"QL","MDE","5793","-0.0002","0.0679","MOSSEND SOUTH JN FOR HOLYTOWN - MOSSEND EAST JN FOR MOTHERWELL","HLJ4","","","false","",""
"QL","MDN","5794","-0.0098","0.0900","MOSSEND N JN - MOSSEND E JN (FOR HOLYTOWN JN)","HLJ4","","","false","",""
"QL","MDW","5795","91.0182","91.1109","MOSSEND SOUTH JN (FOR UDDINGSTON)- MOSSEND WEST JN","HLJ4","","","false","",""
"QL","MEN1","5796","0.0407","0.1502","MUIRHOUSE STH JN - EGLINTON ST JN. (MUIRHOUSE CENTRAL JN - EGLINTON ST JN.)","HLJ5","","","false","",""
"QL","MEN2","5798","-0.0006","0.0407","MUIRHOUSE STH JN - EGLINTON ST JN. (MUIRHOUSE STH JN-MUIRHOUSE CENTRAL JN.)","HLJ5","","","false","",""
"QL","MGE","3947","6.0395","9.0746","MILNGAVIE JN (WESTERTON) - MILNGAVIE STATION","HLJ5","","","false","",""
"QL","MHL1","5799","5.1320","6.0264","MONKTONHALL JN - MILLERHILL YARD (WANTON WALLS - MONKTONHALL JN)","HLJ3","","","false","",""
"QL","MHL2","6187","0.0616","1.0880","MONKTONHALL JN - MILLERHILL YARD (MILLERHILL EAST JN - WANTON WALLS)","HLJ3","","","false","",""
"QL","MHL3","5800","-0.0115","0.1672","MONKTONHALL JN - MILLERHILL YARD (MILLERHILL EAST JN - MILLERHILL YARD)","HLJ3","","","false","",""
