40037834,CNH3,210.0248,QC,2215,210.0248,,,HBW,,,,"Foryd - under Bridge78A Kinmel Bay",HCJ7,C,TRUE,,,,,,,water,,40037834,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037835,CNH3,211,QC,2215,211,,,HBG,,,,"Foryd  Clwyd",HCJ7,C,TRUE,,,,,,,gas,,40037835,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037837,CNH3,211.0002,QC,2215,211.0002,,,HBW,,,,"Foryd - through culvert at Station",HCJ7,C,TRUE,,,,,,,water,,40037837,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037838,CNH3,211.0002,QC,2215,211.0002,,,HB,,,,"Foryd - under Level Crossing",HCJ7,C,TRUE,,,,,,,,,40037838,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037839,CNH3,211.0002,QC,2215,211.0002,,,HBW,,,,"Foryd - under Level Crossing Pensarn Road",HCJ7,C,TRUE,,,,,,,water,,40037839,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037840,CNH3,214.1034,QC,2215,214.1034,,,HBW,,,,"Abergele & Pensarn",HCJ7,C,TRUE,,,,,,,water,,40037840,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037841,CNH3,215.0484,QC,2215,215.0484,0,NV,HBW,,,,"LLANDULAS, UB 85",HCJ7,C,FALSE,,,,BE,,,WATER,,40037841,08-Nov-11,ST01_WCASSIGO,JARVIS,1999,,X,
40037842,CNH3,220.1573,QC,2215,220.1573,,,HB,,,,"Mochdre & Pabo - into ditch",HCJ7,C,TRUE,,,,,,,,,40037842,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037843,CNH3,221,QC,2215,221,,,HBG,,,,"Mochdre & Pabo Underbridge 105",HCJ7,C,TRUE,,,,,,,gas,,40037843,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037844,CNH3,221.0002,QC,2215,221.0002,,,HB,,,,"Mochdre & Pabo - Bridge 105",HCJ7,C,TRUE,,,,,,,,,40037844,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037845,CNH3,221.0002,QC,2215,221.0002,,,HB,,,,"Mochdre & Pabo",HCJ7,C,TRUE,,,,,,,,,40037845,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037846,CNH3,221.0002,QC,2215,221.0002,,,HBG,,,,"Mochdre & Pabo - under Bridge 105  Glan-y-Wern",HCJ7,C,TRUE,,,,,,,gas,,40037846,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037847,CNH3,221.0959,QC,2215,221.0959,,,HB,SH,282300,378700,Mochdre,HCJ7,C,TRUE,,,,,,,,,40037847,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037848,CNH3,221.0985,QC,2215,221.0985,,,HB,SH,282300,378700,Mochdre,HCJ7,C,TRUE,,,,,,,,,40037848,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037849,CNH3,222.1381,QC,2215,222.1381,,,HBG,,,,"Llandudno Jn - near Bridge 106 Conway Road 3/4 MP",HCJ7,C,TRUE,,,,,,,gas,,40037849,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037850,CNH3,222.1381,QC,2215,222.1381,,,HB,,,,"Llandudno Jn",HCJ7,C,TRUE,,,,,,,,,40037850,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037851,CNH3,223.0407,QC,2215,223.0407,,,HBG,,,,"Llandudno Jn Overbridge 107",HCJ7,C,TRUE,,,,,,,gas,,40037851,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037852,CNH3,223.0407,QC,2215,223.0407,,,HBG,,,,"Llandudno Jn",HCJ7,C,TRUE,,,,,,,gas,,40037852,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037853,CNH3,223.088,QC,2215,223.088,,,HB,,,,"Llandudno Jn - near Bridge 109A Conway Road",HCJ7,C,TRUE,,,,,,,,,40037853,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037854,CNH3,223.1144,QC,2215,223.1144,,,HB,SH,279200,377800,"Llandudno Jn",HCJ7,C,TRUE,,,,,,,,,40037854,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037855,CNH3,223.1148,QC,2215,223.1148,,,HB,SH,279200,377800,"Llandudno Jn signalbox",HCJ7,C,TRUE,,,,,,,,,40037855,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037856,CNH3,225.0715,QC,2221,225.0715,,,HB,,,,"Conway - under Bridge 120",HCJ7,,FALSE,,,,,,,,,40037856,08-Nov-11,ST01_WCASSIGO,Jarvis,8888,,N,
40037857,CNH3,227.0442,QC,2221,227.0442,,,HB,,,,"Penmaenmawr - overbridge 125",HCJ7,,FALSE,,,,,,,,,40037857,08-Nov-11,ST01_WCASSIGO,Jarvis,8888,,N,
40037858,CNH3,228.1322,QC,2221,228.1322,,,HBG,,,,"Penmaenmawr Downside Station",HCJ7,,FALSE,,,,,,,gas,,40037858,08-Nov-11,ST01_WCASSIGO,Jarvis,8888,,N,
40037859,CNH3,228.1469,QC,2221,228.1469,,,HBG,,,,"Penmaenmawr Bridge 127",HCJ7,,FALSE,,,,,,,gas,,40037859,08-Nov-11,ST01_WCASSIGO,Jarvis,8888,,N,
40037860,CNH3,228.1469,QC,2221,228.1469,,,HBG,,,,"Penmaenmawr - along railway & Bridge 127",HCJ7,,FALSE,,,,,,,gas,,40037860,08-Nov-11,ST01_WCASSIGO,Jarvis,8888,,N,
40037861,CNH3,203.132,QC,2215,203.132,,,HBG,,,,"Talacre near Bridge 71d",HCJ7,C,TRUE,,,,,,,gas,,40037861,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037869,CNH3,188.0882,QC,2215,188.0882,,,HBW,,,,"Connahs Quay - over Bridge 33",HCJ7,C,TRUE,,,,,,,water,,40037869,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037870,CNH3,188.0893,QC,2215,188.0893,,,HBW,,,,,HCJ7,C,TRUE,,,,,,,water,,40037870,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037874,CNH3,190.0004,QC,2215,190.0004,,,HBW,,,,,HCJ7,C,TRUE,,,,,,,water,,40037874,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037875,CNH3,191.0447,QC,2215,191.0447,,,HBG,,,,,HCJ7,C,TRUE,,,,,,,gas,,40037875,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037876,CNH3,191.0447,QC,2215,191.0447,,,HBW,,,,,HCJ7,C,TRUE,,,,,,,water,,40037876,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037877,CNH3,191.0891,QC,2215,191.0891,,,HB,,,,,HCJ7,C,TRUE,,,,,,,sewer,,40037877,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037878,CNH3,191.1322,QC,2215,191.1322,,,HB,,,,,HCJ7,C,TRUE,,,,,,,sewer,,40037878,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037879,CNH3,191.1584,QC,2215,191.1584,,,HBW,,,,"Flint - in roadway underbridge 46",HCJ7,C,TRUE,,,,,,,water,,40037879,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037880,CNH3,191.1584,QC,2215,191.1584,,,HB,,,,"Flint - under Chester span of Bridge 46",HCJ7,C,TRUE,,,,,,,steam,,40037880,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037881,CNH3,192.132,QC,2215,192.132,,,HBW,,,,"Bagillt - over sea embankment opposite 192 3/4M",HCJ7,C,TRUE,,,,,,,water,,40037881,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
