QG,LBE3,197,190.11,191.066,"190M 50CH - 191M 30CH",,1,0,FALSE,,
QG,LBE4,198,191.066,191.1716,"191M 30CH - MILL LANE JN BRADFORD",,1,0,FALSE,,
QG,LCJ,199,152.0792,152.1738,"LOVERSALL JN FLYOVER EAST JN",,1,0,FALSE,,
QG,LCR,200,152,152.0237,"LOVERSALL CARR JN ROSSINGTON COLLIERY JN",,1,0,FALSE,,
QG,LEH1,201,0.0452,14.132,"LEEDS WORTLEY JN - FORMER PANNAL JN (?)",,1,0,FALSE,,
QG,LEH2,202,14.132,15.044,"FORMER PANNAL JN-FORMER CRIMPLE JN (??)",,1,0,FALSE,,
QG,LEH3,203,15.044,17.0528,"FORMER CRIMPLE JN - HARROGATE STATION",,1,0,FALSE,,
QG,LEN2,204,-0.0044,0.0827,"NORTHALLERTON HIGH JN - EAST LOW JN",,1,0,FALSE,,
QG,LEN3,205,43.0013,101.1266,"EAST LOW JN - NEWCASTLE EAST JN VIA HARTLEPOOL",,1,0,FALSE,,
QG,LLP1,206,28.1672,29.1584,"LONGLANDS LOOP JN - BOROUGHBRIDGE RD LC VIA DN LOOP (LONGLANDS LOOP)",,1,0,FALSE,,
QG,LLP2,207,42.0462,43.0013,"BOROUGHBRIDGE RD LC - EAST LOW JUNCTION",,1,0,FALSE,,
QG,LLP3,208,0,0.1569,"BOROUGHBRIDGE RD LC - LONGLANDS LOOP JN VIA UP LOOP (LONGLANDS LOOP)",,1,0,FALSE,,
QG,MAC3,209,33.0242,112.0918,"DEEPCAR (BSC) - CLEETHORPES",,1,0,FALSE,,
QG,MAM1,210,9.0572,9.067,"MALTBY COLLIERY BCH JN TO MILEAGE CHANGE",,1,0,FALSE,,
QG,MAM2,211,0.0022,0.0946,"MILEAGE CHANGE TO MALTBY COLLIERY",,1,0,FALSE,,
QG,MAN1,212,0,0.033,"MANTON COLLIERY",,1,0,FALSE,,
QG,MAN2,213,58.1232,59.0016,"MANTON COLLIERY BRANCH",,1,0,FALSE,,
QG,MAS,214,153.165,164.1452,"TOTLEY TUNNEL EAST - CHINLEY NTH JN (DORE & CHINLEY LINE)(D16)",,1,0,FALSE,,
QG,MBW1,215,0,10.1078,"MIDDLESBROUGH WHITBY (GUISBOROUGH JN - BATTERSBY JN)",,1,0,FALSE,,
QG,MBW2,216,11.155,29.1452,"MIDDLESBROUGH WHITBY (BATTERSBY TO GROSMONT JNC)",,1,0,FALSE,,
QG,MBW3,217,24.0968,30.1364,"MIDDLESBROUGH WHITBY (GROSMONT JNC - WHITBY)",,1,0,FALSE,,
QG,MCB,218,7,7.011,"MARKHAM COLLIERY BRANCH",,1,0,FALSE,,
QG,MDL1,219,32.0342,42.0058,"THORNHILL LNW JN - HOLBECK EAST JN (MIRFIELD - LEEDS)",,1,0,FALSE,,
QG,MEB1,220,0,3.0704,"MOORGATE BRANCH",,1,0,FALSE,,
QG,MEG,221,0,0.0308,"MARSH EAST JNC MARSH NORTH JNC",,1,0,FALSE,,
QG,MEW1,222,61.0176,61.0264,"METHLEY JN - METHLEY JN FOR WHITWOOD",,1,0,FALSE,,
QG,MEW2,223,0,1.0264,"METHLEY JN FOR WHITWOOD - WHITWOOD JN",,1,0,FALSE,,
QG,MGW,224,6.0303,7.1364,"MILFORD JN - GASCOIGNE WOOD JN",,1,0,FALSE,,
QG,MGY,225,0,0.0838,"MIDDLESBOROUGH GOODS YARD",,1,0,FALSE,,
QG,MJS2,226,0,10.1562,"(CLOSED) ASHBY DE LA ZOUCH TO CHELLASTON EAST JCN",,1,1,FALSE,,
QG,MKB1,227,0,0.0748,"MONK BRETTON BRANCH (CUDWORTH NORTH JN TO MILEAGE CHANGE)",,1,0,FALSE,,
QG,MKB2,228,175.1584,176.0484,"MONK BRETTON BRANCH (MILEAGE CHANGE TO MONK BRETTON)",,1,0,FALSE,,
QG,MMC,229,0,0.1342,"MARKHAM MAIN COLLIERY",,1,0,FALSE,,
QG,MRB,230,29.0462,40.0483,"MILNER ROYD JN BRADFORD",,1,0,FALSE,,
QG,MVL3,231,15.0242,29.099,"STALYBRIDGE STN - HEATON LODGE JN (HUDDERSFIELD-MANCHESTER LINE)(H25)",,1,0,FALSE,,
