"ELR_ZONE","ELR","ELR_SYSID","ELR_STARTMILES","End Mileage","ELR_DESCRIPTION","ELR_SUBZONE","ELR_DRNMOD","ELR_STATUS"," ELR_INCLUDE","ELR_SMA","ELR_ELECTRIFICATION"
"QT","TTE","0","0.0000","0.0880","TILBURY RIVERSIDE - TILBURY EAST JN CURVE","HTJ6","","","false","",""
"QT","TWN","3150","65.0419","70.0349","THORPE LE SOKEN - WALTON ON THE NAZE","HTJ7","","","false","",""
"QT","UPG","6930","-0.0002","6.1209","UPMINSTER - GRAYS","HTJ6","","","false","",""
"QT","WAW","6551","6.1675","7.0146","WILLESDEN LL GDS JN - ACTON WELLS JN","HTJ8","","","false","",""
"QT","WHC1","5426","1.1527","24.0000","WHITLINGHAM TO CROMER (WHITLINGHAM JCN TO FORMER ROUGHTON RD JN PORTION  )","HTJ7","","","false","",""
"QT","WHC2","3182","11.1171","13.1200","WHITLINGHAM - CROMER (FORMER ROUGHTON RD JN TO FORMER RUNTON E JN PORTION)","HTJ7","","","false","",""
"QT","WHC3","5430","45.1387","46.0933","WHITLINGHAM - CROMER (FORMER RUNTON E JN TO CROMER JN PORTION )","HTJ7","","","false","",""
"QT","WIG","3563","85.1502","93.1364","MARCH EAST JN TO WISBECH","HTJ8","","","false","",""
"QT","WIS","3184","29.0267","45.0924","WICKFORD SOUTHMINSTER","HTJ6","","","false","",""
"QT","WMB","2511","0.0197","0.0939","WILLESDEN HL JN - MITRE BRIDGE JN","HTJ8","","","false","",""
"QT","WMY","5438","86.0019","86.1643","WHITEMOOR YARD SEE ALSO WMY1","HTJ8","","","false","",""
"QT","WMY1","0","86.0955","86.1602","Whitemoor Yard","HTJ8","","","false","",""
"QT","XRE","6991","7.0623","9.1130","CROSSRAIL EAST","HTJ6","","","false","",""
